id,parent_id,name,code,developer_name,model_type,group,stat_group
289,,UEFA Conference League Qualifiers,uefa-conference-league-qualifiers,UEFA_CONFERENCE_LEAGUE_QUALIFIERS,standing_rule,,
290,,AFC Cup Play-offs,afc-cup-play-offs,AFC_CUP_PLAY_OFFS,standing_rule,,
291,,Championship Round Play-offs,championship-round-play-offs,CHAMPIONSHIP_ROUND_PLAY_OFFS,standing_rule,,
292,,Possible Promotion Play-off,possible-promotion-play-off,POSSIBLE_PROMOTION_PLAY_OFF,standing_rule,,
293,,UEFA Conference League Play-offs,uefa-conference-league-play-offs,UEFA_CONFERENCE_LEAGUE_PLAY_OFFS,standing_rule,,
294,,3rd Place Final,3rd-place-final,3RD_PLACE_FINAL,standing_rule,,
295,,Bottom Play-offs,bottom-play-offs,BOTTOM_PLAY_OFFS,standing_rule,,
296,,OFC Champions League,ofc-champions-league,OFC_CHAMPIONS_LEAGUE,standing_rule,,
297,,Possible Quarter-finals,possible-quarter-finals,POSSIBLE_QUARTER_FINALS,standing_rule,,
298,,16th Finals,16th-finals,16TH_FINALS,standing_rule,,
299,,UEFA Conference League Qualifiers Play-off,uefa-conference-league-qualifiers-play-off,UEFA_CONFERENCE_LEAGUE_QUALIFIERS_PLAY_OFF,standing_rule,,
300,,Preliminary Promotion Play-off,preliminary-promotion-play-off,PRELIMINARY_PROMOTION_PLAY_OFF,standing_rule,,
301,,Final Round Play-off,final-round-play-off,FINAL_ROUND_PLAY_OFF,standing_rule,,
302,,CAF Confederation Cup Qualifiers,caf-confederation-cup-qualifiers,CAF_CONFEDERATION_CUP_QUALIFIERS,standing_rule,,
303,,5th-8th Place Play-offs,5th-8th-place-play-offs,5TH_8TH_PLACE_PLAY_OFFS,standing_rule,,
304,,5th Place Final,5th-place-final,5TH_PLACE_FINAL,standing_rule,,
305,,7th Place Final,7th-place-final,7TH_PLACE_FINAL,standing_rule,,
306,,Final Serie,final-serie,FINAL_SERIE,standing_rule,,
307,,Play-offs,play-offs,PLAY_OFFS,standing_rule,,
308,,9th Place Final,9th-place-final,9TH_PLACE_FINAL,standing_rule,,
309,,11th Place Final,11th-place-final,11TH_PLACE_FINAL,standing_rule,,
310,,Possible Final Series,possible-final-series,POSSIBLE_FINAL_SERIES,standing_rule,,
311,,Possible Play-off,possible-play-off,POSSIBLE_PLAY_OFF,standing_rule,,
312,,Possible Relegation Play-off,possible-relegation-play-off,POSSIBLE_RELEGATION_PLAY_OFF,standing_rule,,
313,,Possible Promotion,possible-promotion,POSSIBLE_PROMOTION,standing_rule,,
316,,Championship Round Relegation Round,championship-round-relegation-round,CHAMPIONSHIP_ROUND_RELEGATION_ROUND,standing_rule,,
1492,,Promotion - World Cup (Play Offs),promotion-world-cup-play-offs,PROMOTION_WORLD_CUP_PLAY_OFFS,standing_rule,,
1493,,Promotion - Europa League (Play Offs),promotion-europa-league-playoffs,PROMOTION_EUROPA_LEAGUE_PLAYOFFS,standing_rule,,
1494,,Ranking of third-placed teams,ranking-of-third-placed-teams,RANKING_OF_THIRD_PLACED_TEAMS,standing_rule,,
1604,,9th-12th Place Play-offs,9th-12th Place Play-offs,9th_12th_Place_Play_Offs,standing_rule,,
129,,Overall Matched Played,overall-matches-played,OVERALL_MATCHES,standings,,overall
130,,Overall Won,overall-won,OVERALL_WINS,standings,,overall
131,,Overall Draw,overall-draw,OVERALL_DRAWS,standings,,overall
132,,Overall Lost,overall-lost,OVERALL_LOST,standings,,overall
133,,Overal Goals Scored,overall-goals-for,OVERALL_SCORED,standings,,overall
134,,Overall Goals Conceded,overall-goals-against,OVERALL_CONCEDED,standings,,overall
135,,Home Matched Played,home-matches-played,HOME_MATCHES,standings,,home
136,,Home Won,home-won,HOME_WINS,standings,,home
137,,Home Draw,home-draw,HOME_DRAWS,standings,,home
138,,Home Lost,home-lost,HOME_LOST,standings,,home
139,,Home Goals Scored,home-scored,HOME_SCORED,standings,,home
140,,Home Goals Conceded,home-conceded,HOME_CONCEDED,standings,,home
141,,Away Matched Played,away-matches-played,AWAY_MATCHES,standings,,away
142,,Away Won,away-won,AWAY_WINS,standings,,away
143,,Away Draw,away-draw,AWAY_DRAWS,standings,,away
144,,Away Lost,away-lost,AWAY_LOST,standings,,away
145,,Away Goals Scored,away-scored,AWAY_SCORED,standings,,away
146,,Away Goals Conceded,away-conceded,AWAY_CONCEDED,standings,,away
176,,Streak,streak,STREAK,standings,,
179,,Goal Difference,goal-difference,OVERALL_GOAL_DIFFERENCE,standings,,
185,,Home Points,home-points,HOME_POINTS,standings,,
186,,Away Points,away-points,AWAY_POINTS,standings,,
187,,Overall Points,overall-points,TOTAL_POINTS,standings,,
34,,Corners,corners,CORNERS,statistic,,offensive
40,,Captain,captain,CAPTAIN,statistic,,overall
41,,Shots Off Target,shots-off-target,SHOTS_OFF_TARGET,statistic,,offensive
42,,Shots Total,shots-total,SHOTS_TOTAL,statistic,,offensive
43,,Attacks,attacks,ATTACKS,statistic,,offensive
44,,Dangerous Attacks,dangerous-attacks,DANGEROUS_ATTACKS,statistic,,offensive
45,,Ball Possession %,ball-possession,BALL_POSSESSION,statistic,,overall
46,,Ball Safe,ball-safe,BALL_SAFE,statistic,,defensive
47,,Penalties,penalties,PENALTIES,statistic,,offensive
49,,Shots Insidebox,shots-insidebox,SHOTS_INSIDEBOX,statistic,,offensive
50,,Shots Outsidebox,shots-outsidebox,SHOTS_OUTSIDEBOX,statistic,,offensive
51,,Offsides,offsides,OFFSIDES,statistic,,offensive
52,,Goals,goals,GOALS,statistic,,offensive
53,,Goal Kicks,goals-kicks,GOAL_KICKS,statistic,,offensive
54,,Goal Attempts,goal-attempts,GOAL_ATTEMPTS,statistic,,offensive
55,,Free Kicks,free-kicks,FREE_KICKS,statistic,,defensive
56,,Fouls,fouls,FOULS,statistic,,defensive
57,,Saves,saves,SAVES,statistic,,defensive
58,,Shots Blocked,shots-blocked,SHOTS_BLOCKED,statistic,,offensive
59,,Substitutions,substitutions,SUBSTITUTIONS,statistic,,overall
60,,Throwins,throwins,THROWINS,statistic,,overall
61,,Beats,beats,BEATS,statistic,,defensive
62,,Long Passes,long-passes,LONG_PASSES,statistic,,overall
63,,Short Passes,short-passes,SHORT_PASSES,statistic,,overall
64,,Hit Woodwork,hit-woodwork,HIT_WOODWORK,statistic,,offensive
65,,Successful Headers,successful-headers,SUCCESSFUL_HEADERS,statistic,,overall
66,,Successful Interceptions,successful-interceptions,SUCCESSFUL_INTERCEPTIONS,statistic,,overall
67,,Successful Centers,successful-centers,SUCCESSFUL_CENTERS,statistic,,overall
68,,Substitutions Overtime,substitutions-overtime,SUBSTITUTIONS_OVERTIME,statistic,,overall
69,,Offsides Overtime,offsides-overtime,OFFSIDES_OVERTIME,statistic,,offensive
70,,Headers,headers,HEADERS,statistic,,overall
71,,Last Substituttion,last-substituttion,LAST_SUBSTITUTION,statistic,,overall
72,,First Substitution,first-substitution,FIRST_SUBSTITUTION,statistic,,overall
73,,Successful Center,successful-center,SUCCESSFUL_CENTER,statistic,,overall
75,,Corners Overtime,corners-overtime,CORNERS_OVERTIME,statistic,,overall
76,,Goalkeeper Comes Out,goalkeeper-comes-out,GOALKEEPER_COME_OUTS,statistic,,defensive
77,,Challenges,challenges,CHALLENGES,statistic,,overall
78,,Tackles,tackles,TACKLES,statistic,,defensive
79,,Assists,assists,ASSISTS,statistic,,offensive
80,,Passes,passes,PASSES,statistic,,overall
81,,Successful Passes,successful-passes,SUCCESSFUL_PASSES,statistic,,overall
82,,Successful Passes Percentage,successful-passes-percentage,SUCCESSFUL_PASSES_PERCENTAGE,statistic,,overall
83,,Redcards,redcards,REDCARDS,statistic,,overall
84,,Yellowcards,yellowcards,YELLOWCARDS,statistic,,overall
85,,Yellowred Cards,yellowred-cards,YELLOWRED_CARDS,statistic,,overall
86,,Shots On Target,shots-on-target,SHOTS_ON_TARGET,statistic,,offensive
87,,Injuries,injuries,INJURIES,statistic,,overall
88,,Goals Conceded,goals-conceded,GOALS_CONCEDED,statistic,,defensive
91,,First Offside,first-offside,FIRST_OFFSIDE,statistic,,offensive
92,,Last Offside,last-offside,LAST_OFFSIDE,statistic,,offensive
94,,Dispossessed,dispossessed,DISPOSSESSED,statistic,,offensive
95,,Offsides Provoked,offsides-provoked,OFFSIDES_PROVOKED,statistic,,defensive
96,,Fouls Drawn,fouls-drawn,FOULS_DRAWN,statistic,,overall
97,,Blocked Shots,blocked-shots,BLOCKED_SHOTS,statistic,,defensive
98,,Total Crosses,total-crosses,TOTAL_CROSSES,statistic,,offensive
99,,Accurate Crosses,accurate-crosses,ACCURATE_CROSSES,statistic,,offensive
100,,Interceptions,interceptions,INTERCEPTIONS,statistic,,defensive
101,,Clearances,clearances,CLEARANCES,statistic,,defensive
102,,Clearances Won,clearances-won,CLEARANCES_WON,statistic,,defensive
103,,Punches,punches,PUNCHES,statistic,,defensive
104,,Saves Insidebox,saves-insidebox,SAVES_INSIDE_BOX,statistic,,defensive
105,,Total Duels,total-duels,TOTAL_DUELS,statistic,,offensive
106,,Duels Won,duels-won,DUELS_WON,statistic,,offensive
107,,Aerials Won,aeriels-won,AERIALS_WON,statistic,,overall
108,,Dribble Attempts,dribble-attempts,DRIBBLED_ATTEMPTS,statistic,,offensive
109,,Successful Dribbles,successful-dribbles,SUCCESSFUL_DRIBBLES,statistic,,offensive
110,,Dribbled Past,dribbled-past,DRIBBLED_PAST,statistic,,offensive
111,,Penalties Scored,penalties-scored,PENALTIES_SCORED,statistic,,offensive
112,,Penalties Missed,penalties-missed,PENALTIES_MISSES,statistic,,offensive
113,,Penalties Saved,penalties-saved,PENALTIES_SAVED,statistic,,offensive
114,,Penalties Committed,penalties-committed,PENALTIES_COMMITTED,statistic,,offensive
115,,Penalties Won,penalties-won,PENALTIES_WON,statistic,,offensive
116,,Accurate Passes,accurate-passes,ACCURATE_PASSES,statistic,,overall
117,,Key Passes,key-passes,KEY_PASSES,statistic,,overall
118,,Rating,rating,RATING,statistic,,overall
119,,Minutes Played,minutes-played,MINUTES_PLAYED,statistic,,
120,,Touches,touches,TOUCHES,statistic,,overall
121,,Turn Over,turn-over,TURN_OVER,statistic,,overall
122,,Long Balls,long-balls,LONG_BALLS,statistic,,overall
123,,Long Balls Won,long-balls-won,LONG_BALLS_WON,statistic,,overall
124,,Through Balls,through-balls,THROUGH_BALLS,statistic,,overall
125,,Through Balls Won,through-balls-won,THROUGH_BALLS_WON,statistic,,overall
188,,Season Matches,matches,MATCHES,statistic,,
189,,Season Teams,total-teams,TOTAL_TEAMS,statistic,,
190,,Matches Ended In Draw,matches-ended-in-draw,MATCHES_ENDED_IN_DRAW,statistic,,
191,,Number Of Goals,number-of-goals,NUMBER_OF_GOALS,statistic,,
192,,Both Teams To Score,btts,BTTS,statistic,,
193,,Cards,cards,CARDS,statistic,,
194,,Cleansheets,cleansheets,CLEANSHEET,statistic,,
195,,Goalkeeper Cleansheets,goalkeeper-cleansheets,GOALKEEPER_CLEANSHEET,statistic,,
196,,Scoring Minutes,scoring-minutes,SCORING_MINUTES,statistic,,
197,,Goal Line,goal-line,GOAL_LINE,statistic,,
201,,Win Percentage,win-percentage,WIN_PERCENTAGE,statistic,,
202,,Defeat Percentage,defeat-percentage,DEFEAT_PERCENTAGE,statistic,,
203,,Draw Percentage,draw-percentage,DRAW_PERCENTAGE,statistic,,
204,,Most Scored,participant-most-scored,PARTICIPANT_MOST_SCORED,statistic,,
205,,Most Conceded,participant-most-conceded,PARTICIPANT_MOST_CONCEDED,statistic,,
206,,Most Scored Per Match,participant-most-scored-per-match,PARTICIPANT_MOST_SCORED_PER_MATCH,statistic,,
207,,Most Conceded Per Match,participant-most-conceded-per-match,PARTICIPANT_MOST_CONCEDED_PER_MATCH,statistic,,
208,,Goal Topscorer,goal-topscorer,GOAL_TOPSCORER,statistic,,
209,,Assist Topscorer,assist-topscorer,ASSIST_TOPSCORER,statistic,,
210,,Card Topscorer,card-topscorer,CARD_TOPSCORER,statistic,,
211,,Highest Rated Player,highest-rated-player,HIGHEST_RATED_PLAYER,statistic,,
212,,Highest Rated Team,highest-rated-team,HIGHEST_RATED_TEAM,statistic,,
213,,Conceded Scoring Minutes,conceded-scoring-minutes,CONCEDED_SCORING_MINUTES,statistic,,
214,,Team Wins,team-wins,WIN,statistic,,
215,,Team Draws,team-draws,DRAW,statistic,,
216,,Team Lost,team-lost,LOST,statistic,,
314,,VAR Moments,var-moments,VAR_MOMENTS,statistic,,
321,,Appearances,appearances,APPEARANCES,statistic,,
322,,Lineups,lineups,LINEUPS,statistic,,
323,,Bench,bench,BENCH,statistic,,
324,,Own Goals,own-goals,OWN_GOALS,statistic,,
571,,Error Lead To Goal,error-lead-to-goal,ERROR_LEAD_TO_GOAL,statistic,,defensive
574,,Referees,referees,REFEREES,statistic,,overall
575,,Failed To Score,failed-toscore,FAILED_TO_SCORE,statistic,,offensive
580,,Big Chances Created,big-chances-created,BIG_CHANCES_CREATED,statistic,,offensive
581,,Big Chances Missed,big-chances-missed,BIG_CHANCES_MISSED,statistic,,offensive
582,,Clearance Offline,clearance-offline,CLEARANCE_OFFLINE,statistic,,defensive
583,,Last Man Tackle,last-man-tackle,LAST_MAN_TACKLE,statistic,,defensive
584,,Good High Claim,good-high-claim,GOOD_HIGH_CLAIM,statistic,,overall
1488,,Accurate Pass Percentage,accurate-pass-percentage,ACCURATE_PASS_PERCENTAGE,statistic,,overall
1489,,Treatments,treatment,TREATMENTS,statistic,,overall
1490,,Man of Match,man-of-match,MAN_OF_MATCH,statistic,,overall
1491,,Duels Lost,duels-lost,DUELS_LOST,statistic,,offensive
1527,,Counter Attacks,counter-attacks,COUNTER_ATTACKS,statistic,,offensive
1533,,Successful Crosses Percentage,successful-crosses-percentage,SUCCESSFUL_CROSSES_PERCENTAGE,statistic,,offensive
1535,,Goalkeeper Goals Conceded,goalkeeper-goals-conceded,GOALKEEPER_GOALS_CONCEDED,statistic,,defensive
1584,,Accurate Passes Percentage,accurate-passes-percentage,ACCURATE_PASSES_PERCENTAGE,statistic,,offensive
1600,,Penalty Topscorer,penalty-topscorer,PENALTY_TOPSCORER,statistic,,offensive
1601,,Missed Penalty Topscorer,missed-penalty-topscorer,MISSED_PENALTY_TOPSCORER,statistic,,offensive
1605,,Successful Dribbles Percentage,successful-dribbles-percentage,SUCCESSFUL_DRIBBLES_PERCENTAGE,statistic,,offensive
1677,,Shots,shots,SHOTS,statistic,,offensive
1495,,Roughing,roughing,ROUGHING,sub_event,,
1496,,Foul,foul,FOUL,sub_event,,
1497,,Argument,argument,ARGUMENT,sub_event,,
1498,,Violent conduct,violent-conduct,VIOLENT_CONDUCT,sub_event,,
1499,,Handball,handball,HANDBALL,sub_event,,
1500,,Dangerous play,dangerous-play,DANGEROUS_PLAY,sub_event,,
1501,,Time wasting,time-wasting,TIME_WASTING,sub_event,,
1502,,Persistent fouling,persistent-fouling,PERSITENT_FOULING,sub_event,,
1503,,Simulation,simulation,SIMULATION,sub_event,,
1504,,Entering field unallowed,entering_field_unallowed,ENTERING_FIELD_UNALLOWED,sub_event,,
1505,,Professional last man foul,professional-last-man-foul,PROFESSIONAL_LAST_MAN_FOUL,sub_event,,
1506,,Off the ball foul,off-the-ball-foul,OFF_THE_BALL_FOUL,sub_event,,
1507,,Penalty Scored,penalty-scored,PENALTY_SCORED,sub_event,,
1508,,Penalty shot off target,penalty-shot-off-target,PENALTY_SHOT_OFF_TARGET,sub_event,,
1509,,Penalty saved by  goalkeeper,penalty-saved-by-goalkeeper,PENALTY_SAVED_BY_GOALKEEPER,sub_event,,
1510,,Hit the post,hit-the-post,HIT_THE_POST,sub_event,,
1511,,Holding,holding,HOLDING,sub_event,,
1512,,Goal Disallowed,goal-disallowed,GOAL_DISALLOWED,sub_event,,
1513,,Elbowing,elbowing,ELBOWING,sub_event,,
1514,,Offside,offside,OFFSIDE,sub_event,,
1515,,Diving,diving,DIVING,sub_event,,
1516,,Tripping,tripping,TRIPPING,sub_event,,
1517,,Handling,handling,HANDLING,sub_event,,
1518,,Taking of shirt,taking-of-shirt,TAKING_OF_SHIRT,sub_event,,
1519,,Free Kick,free-kick,FREE_KICK,sub_event,,
1520,,Long distance shot,long-distance-shot,LONG_DISTANCE_SHOT,sub_event,,
1521,,Left foot shot,left-foot-shot,LEFT_FOOT_SHOT,sub_event,,
1522,,Right foot shot,right-foot-shot,RIGHT_FOOT_SHOT,sub_event,,
1523,,Tactical sub,tactical-sub,TACTICAL_SUB,sub_event,,
1524,629.0,Substitution because of injury,sub-because-of-injury,SUB_BECAUSE_OF_INJURY,sub_event,,
1694,,Header,header,HEADER,sub_event,,
1695,,Shot,shot,SHOT,sub_event,,
169,,Points,points,POINTS,tie_breaker_rule,,
170,,Head to Head,head-to-head,HEAD_TO_HEAD,tie_breaker_rule,,
171,,"Goal Difference, Matches Played, Goals Scored",goal-difference,GOAL_DIFFERENCE,tie_breaker_rule,,
573,,,none,NONE,tie_breaker_rule,,
1526,,"Goal Difference, Goals Scored",goal-difference-goals-scored,GOAL_DIFFERENCE_GOALS_SCORED,tie_breaker_rule,,
1678,,Head to Head + Ranking Previous Stage,head-to-head-ranking-prev-stage,HEAD_TO_HEAD_RANKING_PREV_STAGE,tie_breaker_rule,,
126,,Corner,corner,CORNER,timeline,corner,offensive
568,,Offside,offside,OFFSIDE,timeline,offside,
569,,Shot On Target,shot-on-target,SHOT_ON_TARGET,timeline,shot,
570,,Shots Off Target,shot-off-target,SHOT_OFF_TARGET,timeline,shot,
218,,Loan,loan-transfer,LOAN_TRANSFER,transfer,,
219,,Transfer,transfer,TRANSFER,transfer,,
220,,Free Transfer,free-transfer,FREE_TRANSFER,transfer,,
